title,budget,genres,country,charactor,director,vote_score,vote_count,vote_weight
4233,24000000,"[27, 9648]",[0],14405,5140,6.443,3052,5.614230784362226
282035,125000000,"[14, 53, 28, 12, 27]",[0],82809,15345,5.505,6259,5.199690272637098
466272,95000000,"[35, 18, 53]","[16, 6, 0]",287,138,7.434,10738,7.005184177609587
82507,3000000,"[27, 53, 9648]","[7, 6, 0]",928906,55499,6.845,4489,6.115074927431194
807,33000000,"[80, 9648, 53]",[0],192,7467,8.353,17446,8.003675531618322
533642,10000000,[27],"[7, 0]",1352028,1480320,5.983,1588,4.983115443344732
280092,10000000,"[27, 18, 53]","[7, 0]",7401,2128,6.282,2798,5.460152825675192
493922,10000000,"[27, 9648, 53]",[0],934281,1145520,7.248,5936,6.579323296369578
11770,10000005,"[28, 35]",[8],77304,57607,7.039,1722,5.590599033682588
315011,15000000,"[28, 878, 27]",[3],588403,77921,7.1,851,5.074305133915659
41446,40000000,"[27, 9648]",[0],9206,5140,6.383,2758,5.517961652267124
146216,84000000,"[28, 35, 80, 53]","[7, 9, 0]",6949,15002,6.5,3454,5.721398096869806
818192,12400000,"[80, 53, 18, 28]",[0],2299,1504645,6.1,41,3.9771900865317535
116711,100000000,"[16, 12, 10751, 14]",[0],71070,5713,6.48,2349,5.485170813216172
18,90000000,"[12, 14, 28, 53, 878]","[9, 6]",63,59,7.514,9102,7.007696681134276
14164,30000000,"[28, 12, 14, 878, 53]",[0],1619,57134,2.843,1707,3.3447628030171765
10012,35000000,"[27, 35]","[10, 0]",44735,5140,5.5,567,4.354276144111472
18360,150000000,"[12, 14, 28, 35, 10751]","[0, 7]",9273,17825,6.118,5958,5.677594149102984
86834,125000000,"[18, 12]",[0],6161,6431,5.642,5458,5.272092742663964
338762,42000000,"[28, 878]","[16, 0]",1222992,1773871,6.81,4357,6.072529601417365
462883,10000000,"[35, 10751, 16]","[20, 7, 0]",134423,88077,6.688,594,4.7074052491779526
122906,12000000,"[18, 10749, 14]",[6],53714,7018,7.91,7047,7.212658706481478
76489,30000000,[35],[0],39125,7396,5.719,463,4.345192351134587
44833,209000000,"[53, 28, 12, 878]",[0],13275,36602,5.8,4759,5.351017949679971
377,1800000,[27],"[0, 6]",5139,5140,7.306,4076,6.398407112960674
274854,90000000,"[14, 28, 12]",[0],1223793,52609,5.942,3141,5.290488159600493
378236,50000000,"[16, 10751, 35]",[0],55466,89112,5.534,2594,4.944245051239557
1691,10200000,[27],"[1, 0]",33656,16847,5.823,1613,4.908047069373257
764,350000,[27],[0],11462,7623,7.311,3027,6.19107316015774
9444,53000000,"[16, 10751, 14, 12]",[0],3036,40345,7.619,4652,6.72048856575149
19840,18000000,"[35, 10749]","[7, 0]",85236,10965,5.917,718,4.568042150784979
300669,9900000,"[53, 27]",[0],530618,932248,7.003,6292,6.411864285256925
58857,6000000,"[12, 18, 28]","[3, 6]",74377,17282,7.303,871,5.166278179475039
338970,94000000,"[28, 12, 14]","[3, 6, 0]",17287,87877,6.353,6795,5.91476787257587
128,26500000,"[12, 14, 16]",[3],20330,608,8.35,6448,7.517372873578311
16353,8500000,"[12, 28, 53]",[39],81039,57274,6.41,515,4.5581049171812875
7191,25000000,"[28, 53, 878]",[0],51991,32278,6.65,5993,6.105612235727974
119283,35000000,"[28, 80]",[0],16866,18596,5.986,2618,5.235609346902005
169917,28000000,"[80, 18, 9648, 53]",[0],221018,2199,6.309,2418,5.396976446667198
310131,3500000,"[27, 9648, 18, 14]","[7, 6, 0]",202032,138781,6.878,5682,6.262595876402993
9488,38000000,"[28, 12, 10751, 35]",[0],57675,2294,5.58,1816,4.830792807359298
17979,200000000,"[16, 10751, 18, 14]",[0],64,24,6.856,3827,6.032142369494505
80035,68000000,"[35, 28, 878]",[0],4937,62854,5.545,1983,4.846825481926888
8274,10000000,[35],[0],20373,54590,5.456,1780,4.755091122982581
59967,30000000,"[28, 53, 878]",[0],62,67367,6.861,8990,6.442231194662281
70006,3000000,"[18, 28]",[0],557804,64856,6.439,532,4.581282575079935
14444,30000000,"[10751, 16, 35, 12]",[0],60950,110873,6.142,473,4.454008369675215
716810,3000000,[80],[17],1318854,1146102,6.7,59,4.024651962664536
429351,35000000,"[10752, 18, 28, 36]",[0],335,1719601,6.168,2379,5.3011320768391075
7347,4000000,"[18, 28, 80]",[20],52584,52576,8.065,1829,6.20233311442329
37786,100000000,"[35, 18, 10749]",[0],2109,38023,6.119,1422,4.99252234686435
4552,15050245,"[18, 27, 9648]",[12],37941,69081,7.134,884,5.115090626067637
1498,13500000,"[878, 28, 12, 35, 10751]","[8, 0]",13550,18308,6.604,1374,5.206176093743725
43959,18000000,"[10751, 18]",[0],9994,129952,7.1,1048,5.231419751716108
802,2000000,"[80, 18, 10749]","[6, 0]",7632,240,7.377,1622,5.720144159720154
12222,85000000,"[16, 35, 10751, 12, 14]",[0],4495,71729,6.463,2770,5.57239235650913
4011,15000000,"[14, 35]",[0],16935,510,7.38,5532,6.644824786141933
297,90000000,"[14, 18, 10749]",[0],4173,769,7.24,3981,6.3346448117717085
869,100000000,"[53, 878, 28, 12]",[0],3129,510,5.718,3339,5.162368890121548
1273,34000000,"[12, 16, 35, 10751]","[0, 8]",19505,19499,6.1,877,4.726330292464912
954,80000000,"[12, 28, 53]",[0],10127,1150,6.9,7204,6.388531994499349
8839,50000000,"[14, 35, 10751]",[0],8984,11887,6.314,3919,5.653593975099341
65291,3500000,"[28, 12, 16, 878, 18]",[0],11355,209181,6.701,412,4.520890955917965
13971,20000000,"[35, 18, 10749]","[9, 6, 0]",61363,3310,6.738,1637,5.393774917920391
365222,36000000,"[28, 18, 36]","[16, 8]",117760,63571,6.983,1357,5.378359358201733
38408,38000000,"[35, 10749, 18]",[0],25541,88967,6.906,2763,5.8585948428333365
14560,26000000,"[28, 12, 35, 10751]",[0],39213,52112,5.409,2088,4.787981030390395
772272,24393503,"[35, 10749]",[0],2398197,1332325,5.82,228,4.170874298874844
68817,24000000,"[18, 10402, 10749]",[0],83276,53267,6.597,1445,5.236524163967183
12244,30000000,"[28, 12, 16, 878, 53]",[0],4764,71923,6.9,2973,5.903862422987519
14564,25000000,[27],[0],1167375,94403,4.961,2252,4.545709893102972
1979,130000000,"[12, 14, 28, 53]","[10, 6, 0]",56731,20400,5.586,6873,5.288653620505901
37710,100000000,"[28, 53, 10749]","[9, 21, 6, 0]",11701,8193,6.178,4761,5.638971396009119
149,10000000,"[16, 878, 28]",[3],1679,185,7.957,3184,6.668558317735934
1417,19000000,"[14, 18, 10752]","[4, 13, 0]",16971,10828,7.746,9081,7.205953683939637
72431,58000000,"[18, 28, 12, 36, 10752]",[0],35013,1216147,6.504,508,4.575499795925687
51608,1255000,"[28, 53, 80]",[12],144591,144590,7.7,1018,5.452437915696867
13475,150000000,"[878, 28, 12]","[10, 0]",17306,15344,7.44,8758,6.927475699686969
411088,4000000,"[18, 9648, 53]",[13],34053,1051305,8.13,3799,6.942539559206685
258230,43000000,"[18, 14]","[13, 0, 6]",10205,51894,7.241,2840,6.096836811704295
567609,6000000,"[35, 27, 53]","[0, 7]",11702,1039527,7.049,3294,6.073226427010764
14001,20000000,[27],[0],38425,2127,6.412,1860,5.302306186902955
41439,20000000,"[27, 80]","[7, 0]",36055,2150,5.997,2390,5.198308660987004
2330,8700000,"[28, 35]",[9],23943,23945,6.61,1967,5.44923069666627
156717,6500000,"[28, 878, 53]",[0],10182,97555,5.8,606,4.4622311391938325
8078,70000000,"[878, 27, 28]",[0],1920,2419,6.118,3908,5.510401218050601
800497,6500000,"[27, 35]","[9, 0]",1454946,1448874,6.093,324,4.306764199527126
10229,11800000,"[18, 10749]",[0],81295,20739,7.748,3546,6.614032450740307
490132,23000000,"[18, 35]",[0],932967,7396,8.244,9269,7.644343842015342
2048,120000000,"[28, 878]","[0, 10]",18354,21085,6.926,10116,6.539498544380274
30497,85000,[27],[0],122454,10051,7.3,2455,6.021928721214126
47964,92000000,"[28, 53]",[0],224181,12028,5.3,5637,5.0109542997371435
10483,45000000,"[28, 53, 878]","[6, 0, 10]",11148,4014,6.232,3135,5.486133812448992
11886,5000000,"[16, 10751]",[0],57329,57314,7.282,3706,6.3166914195670305
37799,40000000,[18],[0],37625,7467,7.338,10200,6.901702395308863
167032,5000000,"[27, 53]",[0],1370,65677,5.9,1255,4.8239833295411465
11130,40000000,"[35, 18, 10751, 10749]",[0],5823,1201,6.657,2801,5.705402060638608
170,5000000,"[27, 53, 878]",[6],2038,2034,7.197,5463,6.493787406857694
68724,115000000,"[878, 28, 18, 53]",[0],1038,82194,6.5,7612,6.077005261634801
616820,30000000,"[27, 9648, 53]",[0],1511997,64141,0.0,0,0.0
324670,70000000,"[878, 53, 28]",[0],1246,1425432,6.426,1400,5.132572737114712
71880,79000000,[35],[0],1158,17494,4.3,1778,4.126098214247188
9880,37000000,"[35, 10751, 10749]",[0],5823,1201,6.928,4224,6.142570286579377
324849,80000000,"[16, 28, 35, 10751]","[43, 0]",58225,144816,7.204,4204,6.343519588621984
2907,30000000,"[35, 14]",[0],5657,5174,7.012,3659,6.1160874006045285
888,46000000,"[14, 35, 10751]",[0],20,13581,5.3,2035,4.715757255742292
2123,51000000,[35],[0],9137,7396,6.571,3177,5.723517265314967
38,20000000,"[878, 18, 10749]",[0],204,201,8.098,12497,7.652287836953894
519465,19000000,[18],"[43, 41]",1428295,1290996,6.812,157,4.194317266736027
7485,61000000,"[28, 18, 9648, 53, 80]",[0],454,20907,7.072,3922,6.203074864541061
1924,55000000,"[878, 28, 12]","[46, 47, 6, 0]",20011,7187,7.103,3081,6.0641587899335905
1813,57000000,"[18, 9648, 53, 27]","[10, 0]",1158,18596,7.441,4813,6.607552752693168
77951,80000000,"[16, 10751, 12]","[2, 15, 6, 0]",15033,561061,6.094,394,4.373272374324762
10202,80000000,"[14, 35, 10751, 10749]",[0],41292,20739,6.103,2440,5.274244325548957
17610,60000000,"[35, 12]",[0],39995,1524,4.922,1574,4.433851030942913
28178,16000000,"[18, 10751]","[6, 0]",11148,5306,8.007,5725,7.16186707875414
508439,200000000,"[10751, 16, 12, 35, 14]",[0],73457,225976,7.771,5124,6.9023138515588895
68737,95000000,"[12, 14]","[16, 7, 0, 6]",1231,130938,5.5,2211,4.862944773897287
11679,60000000,"[28, 12, 80, 9648, 53]",[0],2231,7256,4.992,1535,4.463059457795072
2668,100000000,"[18, 14, 53, 9648, 27]","[10, 0]",6886,510,7.148,5626,6.4711614335435925
604,150000000,"[12, 28, 53, 878]",[0],2975,9340,7.024,9205,6.590913912978203
415842,33000000,"[28, 53]","[16, 0]",2232,84931,6.4,2533,5.480303306157524
11917,10800000,"[27, 53, 80]","[7, 0]",36055,2679,6.2,2768,5.401083602823586
657644,2800000,"[28, 12, 35]",[15],1266840,1501875,7.2,245,4.3816673527471055
262504,110000000,"[12, 878, 28, 9648]",[0],587020,57270,6.097,5845,5.6540815085098135
476968,5000000,"[18, 36]",[0],9140,1331465,7.5,259,4.448578028001009
11045,25000000,"[28, 35, 53, 80]","[9, 0]",11669,20400,5.546,829,4.5000418586133755
36647,45000000,"[27, 28]",[0],10822,10808,6.741,4889,6.081147962008066
296,200000000,"[28, 53, 878]","[10, 6, 0]",6408,7213,6.1,5524,5.636178730757727
18925,100000,[18],[0],135798,78040,7.463,324,4.551199428767078
458723,20000000,"[27, 53, 9648]",[0],1447932,291263,6.982,6000,6.372006573976832
153518,73000000,"[16, 12, 35]","[17, 0]",54415,1281387,6.184,3074,5.443853408564807
348350,250000000,"[878, 12, 28]",[0],1709041,6159,6.571,7211,6.116343699366653
59108,75000000,"[28, 35]",[0],776,11091,6.054,2479,5.251793847305
258489,180000000,"[14, 28, 12]","[7, 6, 0]",27319,11343,5.88,5611,5.46806984200771
1422,90000000,"[18, 53, 80]",[0],6193,1032,8.161,12609,7.712162334063385
44214,13000000,"[18, 53, 27]",[0],18973,6431,7.65,12471,7.25132671838999
465136,4900000,"[14, 10749]",[0],1029934,566328,7.237,2005,5.8213399671531185
189,65000000,"[80, 28, 53]",[0],56731,2293,6.354,3255,5.588644866088633
206647,245000000,"[28, 12, 53]","[6, 0]",27319,39,6.516,9234,6.154745895411922
138832,37000000,"[35, 80]",[0],58224,57633,6.8,7611,6.327789811233017
82700,130000000,"[878, 28, 12]",[0],2888,11614,5.199,5853,4.93897017959519
41513,110000000,"[16, 10751, 12, 35, 14]",[0],41686,1215,5.764,3218,5.179523379428319
185,2200000,"[878, 18]","[6, 0]",2268,240,8.225,10855,7.704667257780008
10545,100000000,"[18, 16, 10751]",[0],3416,62048,7.091,4247,6.266343271949071
13179,48000000,"[16, 10751, 12, 14]","[15, 0]",52775,69416,6.779,1149,5.1632234602189255
136400,61000000,"[28, 35, 80]",[0],13240,67813,6.515,3511,5.740795748146785
15070,20000000,"[28, 12, 18, 53]",[0],10182,1723,6.527,554,4.625087247461014
644083,2000000,"[80, 18, 28]",[6],3895,1322031,6.096,151,4.118951150479839
26389,52000000,"[28, 80, 53]","[6, 9]",1244,35453,6.245,1667,5.1463805532869635
1370,63000000,"[28, 12, 53, 10752]",[0],16554,16589,6.131,2514,5.3071254672844645
227719,12000000,"[878, 53, 18]",[0],1279279,1099862,6.654,2169,5.539347249362286
20453,9000000,"[18, 35]",[15],53674,85675,8.0,1874,6.191046526793346
598,3300000,"[18, 80]",[20],8596,8557,8.4,5918,7.497751614332002
605,150000000,"[12, 28, 53, 878]",[0],2975,9340,6.703,8269,6.277448487948142
417384,25000000,"[27, 53]","[7, 16, 0]",14329,135113,6.501,2172,5.449560862223553
565,48000000,"[27, 9648]","[3, 0]",26291,1704,6.6,5137,5.9965682864798024
2667,60000,"[27, 9648]",[0],26853,26850,6.317,3826,5.644203167910548
299687,38000000,"[878, 12, 28]",[0],1108907,111588,5.928,5171,5.478119267421763
11357,5000000,"[27, 53]",[0],21320,56998,6.07,1227,4.889619737628678
447200,125000000,"[28, 53]",[0],9206,57633,6.335,4263,5.708625410234711
9353,35000000,"[35, 10751]",[0],57409,53925,6.31,1278,5.022084425067583
267860,60000000,"[28, 53]","[25, 6, 0]",6383,132239,6.147,4045,5.546620861063408
55301,75000000,"[35, 14, 10751, 10402, 16]",[0],212,64151,5.707,1838,4.905841747957782
183011,3500000,"[878, 16, 28, 12]",[0],2878,105643,7.918,1484,5.913090813642839
50544,35000000,"[10749, 35]",[0],18973,82511,6.658,6925,6.172473745614864
7220,33000000,"[28, 80, 18]","[10, 0]",8891,876,6.286,2291,5.352429100302777
542178,25000000,"[35, 18, 10749]","[10, 0]",1121,5655,7.18,1626,5.61953463633245
489,10000000,[18],[0],2157,5216,8.143,9851,7.587396432566524
10214,84000000,"[14, 35, 10751, 12]","[10, 0]",10697,64191,4.1,1489,4.009337233601751
77931,105000000,"[14, 10751, 35, 16]",[0],41686,1215,5.8,1865,4.963953064783702
480105,12000000,"[27, 18, 12]","[0, 6]",1931204,100734,5.691,1140,4.686441533745386
9007,58000000,"[14, 10749, 18, 35]",[0],103,54050,6.903,1956,5.611744935596976
522681,9000000,"[27, 53, 9648]",[0],116088,1306608,6.544,3864,5.812743905818273
11631,52000000,"[35, 10749]","[10, 6, 0]",71070,71068,6.969,5558,6.323513815626132
10661,90000000,"[35, 28]",[0],59192,17494,5.663,3123,5.099143529711497
9738,100000000,"[28, 12, 14, 878]","[10, 0]",56731,20400,5.772,8173,5.485936589612205
17134,22000000,"[28, 53, 80]",[0],49735,16938,5.887,625,4.4999235460005504
399035,30000000,"[28, 53, 9648]","[0, 9, 6]",21657,59521,6.322,3828,5.648053885982289
592279,3500000,"[10752, 36, 18]",[14],1266686,583731,7.5,199,4.340303819605145
11247,19000000,"[35, 10751, 10749]","[7, 0]",62747,68770,6.507,2784,5.603956052348046
10060,40000000,"[18, 80, 10402]",[0],52847,53334,6.724,713,4.82593846768241
1371,17000000,[18],[0],3094,16483,6.831,3272,5.918992151235189
10330,26000000,"[35, 10751, 10749, 14]",[0],8944,54050,6.401,3130,5.59977452053357
1587,11000000,"[10749, 18]",[0],85,5306,7.678,3232,6.490765503167645
181533,127000000,"[12, 35, 14, 10751]","[6, 0]",2157,17825,6.2,5101,5.6837908046821655
59429,1350000,"[27, 53]",[3],229361,229359,6.059,353,4.3283360732124905
8656,75000000,"[28, 18, 878]",[0],4939,51984,6.199,2452,5.336450392157209
2300,80000000,"[10751, 16, 35, 878]",[0],4201,23677,6.845,5171,6.189788013682691
8328,23000000,"[10402, 18, 10749]",[0],58368,54507,6.691,1999,5.506253604564318
359724,97600000,"[18, 28, 36]",[0],1892,366,8.001,5894,7.176416810601365
10184,40000000,"[35, 10749, 18]",[0],15033,29009,6.5,3128,5.666457089999634
257445,58000000,"[12, 27, 35]",[0],112476,65630,6.305,3275,5.558191816288301
10528,90000000,"[28, 12, 80, 9648]","[2, 10, 6, 0]",9642,956,7.193,12397,6.841293243071929
310,80000000,"[14, 35]",[0],192,4499,6.692,9279,6.307876472051249
11359,45000000,"[12, 10751, 14]",[0],69302,7908,6.401,494,4.536283628085525
10521,30000000,"[35, 10749]",[0],1813,17046,6.246,2660,5.409772798429163
1735,145000000,"[12, 28, 14]","[7, 16, 10, 0]",1336,18878,5.4,3766,4.979724489552116
8373,200000000,"[878, 28, 12]",[0],19537,865,6.139,7221,5.758838079780376
10996,120000000,"[10751, 12, 16, 35]",[0],29369,18898,5.733,2044,4.967545998245177
14411,60000000,"[10751, 16, 12, 35, 14, 28]",[0],1922,1205756,6.899,1673,5.494170180996936
1367,7000000,[18],[0],3094,16483,7.218,3460,6.224019496863952
438650,60000000,"[28, 80, 53]","[7, 9, 48, 6, 0]",4784,95972,5.716,2081,4.965571378018173
9725,1250000,"[27, 53]",[0],55571,58712,6.133,1251,4.928680774320801
88751,45000000,"[28, 878, 12, 35, 10751]",[0],27972,9622,6.039,4127,5.476058650585045
800823,5308245,"[35, 10751]",[13],1423088,10847,5.127,55,3.961807690980959
1278,15000000,"[18, 10749]","[9, 21, 6]",10912,4956,7.244,2393,5.967037692214112
716855,400000,"[18, 10749, 53]",[17],109895,1044881,5.0,2,3.92030057344933
9737,19000000,"[28, 35, 80, 53]",[0],2888,865,6.773,5275,6.143732056511965
49040,130000000,"[28, 53]",[0],3293,19242,6.193,4968,5.667779540801455
18126,35000000,"[35, 18, 10751, 10402, 10749]",[0],78887,36804,6.591,1772,5.369566879409556
9679,90000000,"[28, 80, 53]",[0],1771,58498,6.388,3637,5.669757837771428
323272,3000000,"[18, 10749]",[0],1498038,78040,7.808,377,4.703366031150999
924,26000000,"[28, 27]","[7, 0]",10182,15217,7.013,3204,6.029962763021535
752,54000000,"[28, 53, 14]","[10, 6, 0]",1331,11266,7.899,12446,7.472958243937014
268531,38000000,"[28, 16, 35, 10751]",[0],27105,94075,6.2,987,4.82710060088335
85,18000000,"[12, 28]",[0],650,488,7.919,10262,7.411256795564349
49520,52000000,[35],[0],10859,42994,6.113,2321,5.254466437145239
192141,5000000,[53],[0],25703,77147,6.91,2138,5.680609528420059
64688,42000000,"[28, 35, 80]",[0],38673,155267,6.868,8972,6.44751277647963
10591,21000000,"[35, 10749]",[0],25837,65734,6.718,2835,5.752846507218848
9471,120000000,"[28, 12, 35]",[0],69597,36425,5.5,2599,4.923365448874245
119892,82000000,"[28, 12, 10751]","[16, 8]",21908,93991,5.6,171,4.091725278993608
531309,6000000,"[27, 53, 878]",[0],9281,1362815,6.105,2514,5.290808702516627
4234,40000000,"[27, 9648]",[0],9206,5140,5.945,2616,5.209134580981262
562,28000000,"[28, 53]",[0],4566,1090,7.752,9263,7.220260264223714
1690,4800000,[27],"[1, 0]",33936,16847,5.922,2980,5.2537047137823185
8204,90000000,"[10751, 12, 14, 18]",[0],8712,54050,6.594,2206,5.514707093218091
8386,12000000,[35],[0],54799,54584,6.278,756,4.712252506616333
588,50000000,"[27, 9648]","[7, 9, 3, 0]",48,8296,6.524,3455,5.738317360463634
8643,19000000,"[80, 18, 27, 53]",[0],207,55499,6.529,2302,5.502577785277571
197,72000000,"[28, 18, 36, 10752]",[0],2462,2461,7.929,8512,7.330945387005185
1402,55000000,[18],[0],120724,20646,7.905,8392,7.303307165730047
59859,28000000,"[28, 12, 80]","[0, 6]",56734,55075,6.4,5370,5.860542578083742
382127,10000,[18],"[2, 10]",112,1537547,7.0,142,4.186624675895324
24831,660000,"[27, 35]",[0],92691,4600,5.927,485,4.41150882490065
11024,80000000,"[9648, 14, 12, 35]",[0],11863,1215,6.035,2272,5.196207252486337
1487,66000000,"[14, 28]",[0],5049,10828,6.651,5902,6.099710472993715
287948,25000000,"[28, 53, 80]","[34, 16, 9, 49]",56614,928490,5.515,1281,4.656216133837191
632617,8300000,[18],[0],1945369,17439,7.4,360,4.595555492124278
62,12000000,"[878, 9648, 12]","[6, 0]",246,240,8.076,9522,7.512875644789378
14442,31000000,"[10751, 14, 35]","[44, 6]",12791,62514,6.396,1569,5.188607530671628
333596,12000000,[18],[0],2878,909318,7.023,155,4.210996450408681
15969,3500000,"[10751, 12, 16, 10749]",[0],15829,139851,6.121,2663,5.330261126991675
9594,15000000,"[53, 28, 80, 18]",[0],18071,16590,6.039,804,4.6612929606797975
22804,11000000,"[27, 9648]","[2, 7, 6, 0]",36055,2150,6.255,2516,5.385378049979179
13460,30000000,"[28, 53, 878]","[10, 6, 0, 24]",382,57581,5.954,1016,4.743317967292056
36648,65000000,"[28, 27, 14]",[0],10860,3893,5.857,3223,5.243715353662097
109428,17000000,[27],[0],79795,932248,6.461,3711,5.732040479154889
1894,120000000,"[12, 28, 878]",[0],3061,1,6.541,11245,6.233854920855335
289720,25000000,[28],"[7, 16, 9, 0]",2963,1358976,5.0,380,4.138323653642952
2383,25000000,"[12, 18, 10751]","[9, 0]",85505,2352,7.0,373,4.53510199242934
640,52000000,"[18, 80]",[0],31,488,7.952,12805,7.531125510601122
10285,3000000,[27],[0],64741,64743,4.5,728,4.109432513696358
331482,40000000,"[18, 10749]",[0],1373737,45400,7.917,4958,6.992185384131724
9480,78000000,"[14, 28]",[0],9278,16837,5.234,4305,4.8955246530802405
36557,150000000,"[12, 28, 53]","[50, 1, 10, 6, 0]",10912,10702,7.516,9100,7.0093193670103595
9762,12000000,"[10402, 18, 10749, 80]",[0],20381,29214,6.878,3291,5.954954364118484
9982,150000000,"[16, 10751, 35]",[0],12110,61411,5.882,3325,5.273958619733215
1729,55000000,"[28, 12, 14]","[16, 0]",1336,18898,6.598,1383,5.207665659922569
16577,10000000,"[16, 28, 10751, 878]","[8, 3, 0]",62564,33183,6.289,1272,5.009624140591043
9334,60000000,"[28, 12, 14]","[0, 10, 34]",11024,26713,5.546,2631,4.957195256129699
75638,14000000,[53],"[13, 0]",380,95320,6.154,1006,4.8190175797406605
254470,29000000,"[35, 10402]",[0],29221,9281,6.881,4842,6.183275047696857
22970,30000000,"[27, 35, 14]",[0],210824,47506,6.585,6659,6.096990808165895
259694,38000000,"[35, 10749]",[0],221581,63820,6.221,2891,5.437355528482386
9602,39000000,"[35, 10749]",[0],44994,4610,6.852,3581,5.989367779929328
399402,40000000,"[28, 53]","[16, 6, 0]",64,1003245,6.824,1753,5.488287604584092
403119,5500000,"[27, 18, 53, 12]","[6, 0]",86132,100734,5.777,2375,5.060090792024068
1970,10000000,"[27, 9648, 53]","[3, 0]",20386,20310,5.887,2446,5.141341511291397
22538,85000000,"[28, 35, 10749]","[6, 7, 0, 3]",17628,11090,7.5,6473,6.829202779903738
479718,5883687,"[28, 80]",[12],1257592,1902848,7.786,201,4.377992897584773
1265,60000000,"[12, 18, 10751]",[0],1285,36697,7.264,3931,6.343694557824363
511987,13500000,"[53, 27, 28]","[7, 51, 0]",12834,59291,6.306,2568,5.428774821839801
417261,3500000,"[10749, 18, 10402]",[0],1167375,1089653,7.605,1013,5.409533590821974
137116,60000000,"[10751, 12, 16, 35]",[0],11678,12079,6.294,1218,4.986377770248495
332210,70000000,"[12, 16, 35, 10751]",[0],972599,52934,6.619,1996,5.464032067173639
9645,35000000,"[27, 9648, 53]","[2, 0]",25654,57521,5.898,1943,5.038372289780909
4476,30000000,"[12, 18, 10749, 10752, 37]",[0],4173,9181,7.406,2067,5.944155686558437
151960,50000000,"[16, 10751, 12, 35]",[0],59784,111736,5.868,1392,4.859653364826477
274857,175000000,"[28, 18, 14]",[0],469759,956,6.524,4965,5.922054636611822
16523,100000000,"[10751, 14, 18]","[2, 10, 0]",2229,5953,6.466,1546,5.215089272183125
10865,120000000,"[16, 10751, 12, 878]",[0],34985,62048,6.948,3963,6.119520147096003
10228,30000000,"[16, 10751, 12, 14, 28]",[3],73044,65429,6.897,1185,5.237187713335018
1933,17000000,"[27, 9648, 53]","[13, 0, 9, 21]",58068,19840,7.615,5325,6.8060692065933885
204082,22000000,"[28, 53]",[0],17051,5501,6.953,2902,5.922770330153752
948,325000,"[27, 53]",[0],8944,11770,7.6,4329,6.656500598619875
37735,8000000,[35],[0],55086,82511,6.807,6041,6.234986352512785
9387,20000000,"[12, 14, 28]",[0],15152,8328,6.769,1962,5.53786977215358
871,5800000,"[878, 12, 18, 28]",[0],7505,13265,7.643,2710,6.3207044823738965
6977,25000000,"[80, 18, 53]",[0],3810,1224,7.926,9906,7.401481821385734
274855,120000000,"[28, 878, 53]",[0],5644,8676,6.088,4017,5.500547830450649
54138,190000000,"[28, 12, 878]",[0],17306,15344,7.335,8107,6.804036218541334
1573,70000000,"[28, 53]",[0],7673,16938,6.9,4758,6.188361992207558
161,85000000,"[53, 80]",[0],1892,1884,7.4,9867,6.942768449795284
52449,20000000,[35],[0],12111,51851,5.568,4103,5.1282402325151555
266856,15000000,"[18, 10749]",[6],72855,76998,7.877,9453,7.337451898974523
769,25000000,"[18, 80]",[0],380,1032,8.463,10356,7.890782459322654
23437,35000000,"[27, 9648, 53]",[0],59219,20031,5.52,2269,4.88483535900618
2758,47000000,"[35, 10751, 14]",[0],27888,5174,6.905,2342,5.74296981112271
98567,48000000,"[28, 12]","[16, 8]",1110519,18897,6.135,661,4.599258703769697
1592,30000000,"[80, 18, 9648, 53]",[0],350,17812,7.647,2555,6.272585224816441
405882,3500000,"[14, 27]",[0],90117,73409,6.125,172,4.14690047118965
11619,149000000,"[12, 16, 35, 10751]","[0, 6]",204,58897,6.229,3143,5.485386862194195
2251,50000000,"[53, 18]",[0],2882,7270,6.602,1225,5.128616166003893
84892,13000000,[18],[0],10990,19311,7.776,9093,7.232337444689427
628,60000000,"[27, 18, 14]",[0],500,17016,7.379,4781,6.556047039128842
205587,50000000,[18],[0],3087,42994,7.314,3459,6.290889614500701
11451,50000000,"[35, 10751, 12, 14, 10749]",[0],2232,7312,5.653,1950,4.901318057711068
41233,30000000,"[18, 10749]",[0],54503,54507,6.824,1695,5.463978615361755
68728,200000000,"[14, 12, 10751]",[0],18973,7623,5.89,5970,5.495888732770143
10065,19000000,[27],[0],27755,62721,6.109,1829,5.1250710371960615
419743,6000000,"[18, 10749]","[0, 6, 44]",53714,1142171,6.956,942,5.094309821416243
1895,113000000,"[12, 28, 878]",[0],3061,1,7.388,11671,6.9947928193424165
499701,49000000,"[12, 35, 10751, 14]","[0, 2]",1826682,26205,6.73,1431,5.295121421803421
10320,50000000,"[18, 27, 53]",[0],1284159,26875,5.7,1914,4.919785038392545
10294,19000000,"[27, 53]",[0],36422,41671,6.203,1136,4.906238601232907
448119,175000000,"[10751, 14, 12]","[6, 16, 0, 3]",3131,2945,6.706,3033,5.787035767415505
196867,65000000,"[35, 18, 10751]",[0],134,82511,6.234,1137,4.9201391637857235
363676,60000000,"[18, 36]",[0],6383,190,7.154,6136,6.5212409582273345
670,3000000,"[18, 53, 9648, 28]",[12],10112,10099,8.272,6847,7.493167429258216
491418,48000000,[35],[0],9827,74619,7.588,2375,6.1723717379986525
