,title,vote_weight,predict
2090,2323,1,0.6274148
2091,266647,0,0.056928817
2092,792,0,0.68459225
2093,11509,1,0.5637542
2094,398978,0,0.052794453
2095,8247,0,0.16279502
2096,2662,0,0.68227315
2097,10987,1,0.69878125
2098,11281,0,0.7109717
2099,39451,0,0.110842064
2100,9804,0,0.0458371
2101,535167,1,0.51663995
2102,927,0,0.652409
2103,9461,1,0.6646333
2104,290250,0,0.3606417
2105,467938,0,0.8267281
2106,613583,1,0.6849877
2107,82390,1,0.6429803
2108,1378,1,0.7136048
2109,13885,0,0.36061606
2110,38810,0,0.73421735
2111,322,0,0.5476148
2112,10623,1,0.551686
2113,555974,1,0.66432506
2114,51052,1,0.68209416
2115,9604,1,0.5208478
2116,33542,1,0.6839857
2117,18131,1,0.68019575
2118,27579,1,0.5962636
2119,2502,0,0.21001792
2120,22949,1,0.48008123
2121,12139,0,0.47513267
2122,12657,1,0.63005286
2123,86837,1,0.6801444
2124,9767,0,0.35372317
2125,267193,0,0.4740114
2126,288158,1,0.64541304
2127,11007,0,0.43628162
2128,10676,0,0.71502227
2129,109431,0,0.48760355
2130,938,0,0.7193031
2131,10189,0,0.54255563
2132,26022,1,0.6537212
2133,9889,0,0.4436784
2134,1878,0,0.5963148
2135,25239,1,0.7363537
2136,109520,1,0.7959171
2137,203801,0,0.21271771
2138,9800,0,0.5426606
2139,46146,1,0.7248447
2140,306,0,0.36102483
2141,517302,1,0.9253756
2142,360365,1,0.6366186
2143,184098,1,0.5586773
2144,2310,0,0.23526913
2145,454458,1,0.4146523
2146,440597,0,0.64743555
2147,73499,1,0.61023766
2148,254473,0,0.6173069
2149,62838,0,0.31945792
2150,539537,0,0.6856161
2151,11531,1,0.63627917
2152,474335,1,0.6454789
2153,240483,1,0.59007525
2154,5653,1,0.5198149
2155,194,0,0.6574052
2156,4513,0,0.5166015
2157,397422,0,0.7620772
2158,13596,1,0.58976483
2159,41402,0,0.59629047
2160,24402,1,0.7234885
2161,42949,0,0.2342047
2162,18764,1,0.66000456
2163,360606,1,0.70203817
2164,21407,1,0.7062675
2165,34672,1,0.7284255
2166,655,1,0.7117971
2167,10474,1,0.7177891
2168,9476,0,0.2649155
2169,5503,0,0.4055097
2170,712121,1,0.7348981
2171,39691,1,0.1712905
2172,335777,1,0.54173046
2173,37056,0,0.5116094
2174,292280,0,0.6920395
2175,64686,0,0.043948967
2176,340676,1,0.6986005
2177,524,0,0.34708247
2178,1538,0,0.2627301
2179,571,0,0.707707
2180,557950,1,0.7754708
2181,241554,0,0.36729327
2182,12405,0,0.6314796
2183,10796,0,0.37424165
2184,84228,1,0.74546844
2185,43923,0,0.6803823
2186,106747,0,0.64349705
2187,13830,1,0.736397
2188,430040,1,0.47519484
2189,2567,0,0.09150083
2190,17692,0,0.5862389
2191,544,0,0.564506
2192,1640,0,0.68081135
2193,359940,0,0.62882805
2194,290864,1,0.56505334
2195,49047,0,0.09998146
2196,22971,0,0.5533084
2197,788,0,0.54888254
2198,718633,1,0.6710352
2199,492,0,0.63743114
2200,492611,1,0.6772111
2201,4970,0,0.434139
2202,6947,0,0.30275527
2203,58431,0,0.53639054
2204,8337,0,0.70554435
2205,13510,1,0.64632255
2206,515789,1,0.87472767
2207,25602,1,0.67254096
2208,1360,0,0.6448859
2209,38358,1,0.72936267
2210,782,0,0.46481124
2211,9522,0,0.43934116
2212,548473,1,0.6907697
2213,4148,0,0.47130147
2214,23169,0,0.62000644
2215,700,0,0.5311743
2216,1991,0,0.55026144
2217,9557,1,0.59877366
2218,9312,0,0.60763144
2219,489999,0,0.91800994
2220,11824,1,0.72283846
2221,660942,1,0.8639216
2222,1597,0,0.3267475
2223,227783,1,0.536084
2224,19277,1,0.6301276
2225,9829,1,0.6320792
2226,335788,1,0.2686631
2227,9947,0,0.4133055
2228,510,0,0.70454454
2229,38745,0,0.090506084
2230,8769,0,0.6670543
2231,147773,1,0.70916325
2232,13223,0,0.49650526
2233,90,0,0.6289623
2234,4547,0,0.38026056
2235,615453,1,0.90370405
2236,211954,1,0.7337964
2237,682,0,0.6783012
2238,7459,0,0.079619244
2239,818,0,0.27687755
2240,10007,1,0.6844785
2241,24100,1,0.47601599
2242,517093,1,0.7923209
2243,7183,1,0.28993335
2244,84174,0,0.72822005
2245,460846,1,0.64196837
2246,12233,1,0.5203641
2247,401469,0,0.42963642
2248,846,1,0.25922498
2249,180,0,0.10838473
2250,44040,0,0.67513204
2251,619730,1,0.619164
2252,353616,0,0.54387194
2253,396371,0,0.5134934
2254,404733,1,0.599816
2255,1586,0,0.43364567
2256,2899,0,0.3052771
2257,34583,1,0.73305255
2258,6068,0,0.23572932
2259,505058,0,0.7625157
2260,947,0,0.6236752
2261,37247,0,0.70509934
2262,431530,0,0.5365891
2263,438689,1,0.8375354
2264,96,0,0.5249338
2265,12253,1,0.5659712
2266,1636,0,0.3765381
2267,290512,0,0.47134095
2268,1977,1,0.71085685
2269,484247,0,0.60670143
2270,10327,0,0.40546322
2271,107985,0,0.5878335
2272,11618,0,0.18412158
2273,10027,0,0.39860845
2274,617,0,0.58653545
2275,301337,0,0.24923556
2276,8584,0,0.33113524
2277,664,0,0.13523245
2278,152532,0,0.72995085
2279,82650,1,0.5765801
2280,437557,0,0.60768217
2281,44037,1,0.7165808
2282,314,0,0.1107834
2283,122857,1,0.66298753
2284,10529,1,0.36845568
2285,11013,1,0.70552343
2286,152584,0,0.70831317
2287,10497,1,0.69143194
2288,334543,0,0.7453638
2289,8536,0,0.33627862
2290,561362,1,0.8069777
2291,434355,1,0.67815065
2292,361292,0,0.5948689
2293,335,0,0.69146156
2294,79509,1,0.7040485
2295,9457,1,0.3978392
2296,11026,1,0.1859376
2297,928,0,0.36292934
2298,9003,0,0.7206898
2299,1948,0,0.64771223
2300,157845,1,0.65554476
2301,1788,0,0.6742844
2302,1621,0,0.62224996
2303,396806,0,0.5953093
2304,8007,1,0.43491822
2305,9610,0,0.60601765
2306,340837,0,0.43512416
2307,434203,1,0.7051029
2308,345920,0,0.46439582
2309,49022,1,0.48099974
2310,184346,0,0.52724427
2311,568,0,0.34737283
2312,749274,1,0.6587549
2313,473309,1,0.85662955
2314,282813,1,0.6962687
2315,1903,0,0.24645379
2316,351460,0,0.4881003
2317,10159,0,0.1687454
2318,283552,1,0.6237609
2319,60307,1,0.5933929
2320,503,0,0.052332833
2321,621191,1,0.9459943
2322,368940,1,0.75586826
2323,58244,0,0.30312848
2324,10008,1,0.6518095
2325,11051,1,0.6774426
2326,417830,1,0.57491255
2327,407887,1,0.6475086
2328,10336,0,0.4452181
2329,433808,0,0.74300176
2330,123,1,0.7004785
2331,32856,0,0.35282028
2332,9798,0,0.14234182
2333,9766,1,0.5118008
2334,451915,0,0.60716325
2335,64586,1,0.6863739
2336,11231,1,0.6494619
2337,1685,1,0.7064489
2338,1696,1,0.68227315
2339,170687,0,0.42068914
2340,9890,0,0.14306879
2341,1738,0,0.23490809
2342,1975,1,0.5890442
2343,7299,0,0.58902335
2344,9352,0,0.561795
2345,1669,0,0.5105852
2346,525657,1,0.6859254
2347,346808,1,0.7005719
2348,454,0,0.6267016
2349,150,1,0.6432245
2350,634,0,0.54938114
2351,9390,0,0.36286986
2352,12182,1,0.6778301
2353,400710,0,0.59589875
2354,6978,0,0.5492571
2355,2157,1,0.18395951
2356,13027,0,0.18778563
2357,21481,1,0.60552955
2358,487083,1,0.8399674
2359,9506,0,0.2089986
2360,16281,1,0.6735295
2361,13455,0,0.44884074
2362,37136,0,0.64600533
2363,225574,0,0.36741823
2364,11335,1,0.58758545
2365,11918,0,0.48375347
2366,691,0,0.6312529
2367,261392,0,0.64418316
2368,1887,0,0.43599206
2369,431,0,0.72118855
2370,458534,1,0.6929207
2371,205775,0,0.12236743
2372,50839,0,0.7443363
2373,366924,1,0.7223636
2374,9612,1,0.49660197
2375,33408,1,0.6981015
2376,14367,1,0.6916096
2377,70074,1,0.33346283
2378,693113,1,0.6236352
2379,265195,0,0.7440454
2380,9264,1,0.7142617
2381,10096,0,0.4581871
2382,531876,1,0.625159
2383,496,0,0.60148615
2384,766,0,0.6515586
2385,579,0,0.5881239
2386,515195,0,0.5709188
2387,338766,0,0.6508785
2388,460668,0,0.50302243
2389,533,0,0.5110953
2390,87516,0,0.54036623
2391,425336,1,0.6943608
2392,122081,0,0.704699
2393,9350,0,0.23682532
2394,455551,1,0.70510036
2395,9825,1,0.5399116
2396,623511,1,0.8062656
2397,10481,0,0.16788703
2398,10030,0,0.55518174
2399,241251,0,0.7144295
2400,9383,0,0.1253294
2401,416477,0,0.69677037
2402,11675,0,0.61437607
2403,9631,0,0.36501396
2404,445629,1,0.68713355
2405,50765,1,0.6847474
2406,12610,1,0.20871997
2407,9038,0,0.29972246
2408,9268,0,0.1129251
2409,38303,1,0.59325117
2410,316023,0,0.61049175
2411,8469,1,0.70812374
2412,351211,0,0.73486495
2413,74465,0,0.36189237
2414,16690,0,0.6822384
2415,15138,1,0.8111483
2416,9560,1,0.59272003
2417,293,1,0.6434402
2418,9361,0,0.43353626
2419,11596,1,0.67166334
2420,59436,0,0.6141197
2421,13804,0,0.16654931
2422,98357,0,0.32063392
2423,9377,0,0.6853703
2424,372343,0,0.5161208
2425,693,0,0.18433648
2426,35690,0,0.6010486
2427,5549,0,0.47851413
2428,397852,1,0.88464886
2429,3594,0,0.51182264
2430,10906,1,0.6779537
2431,55721,0,0.51197106
2432,293646,1,0.5924959
2433,11469,1,0.36954665
2434,1904,0,0.16321088
2435,207686,1,0.82758224
2436,867,1,0.43672988
2437,14174,1,0.7279865
2438,5825,0,0.5367471
2439,11358,1,0.3241599
2440,152760,0,0.23445298
2441,1491,0,0.61450094
2442,57089,1,0.525589
2443,741228,1,0.65879357
2444,9641,0,0.298425
2445,381902,1,0.25129357
2446,1499,1,0.5965747
2447,240916,1,0.76616555
2448,19580,1,0.70886534
2449,389015,0,0.6629859
2450,20766,0,0.51601684
2451,41216,0,0.19594847
2452,1581,0,0.16367689
2453,38258,1,0.73042136
2454,230179,1,0.69607896
2455,8488,0,0.23646788
2456,319888,0,0.5636622
2457,171274,0,0.58781505
2458,78383,1,0.67372656
2459,29427,0,0.592478
2460,12096,0,0.26448327
2461,492188,0,0.6006478
2462,10577,1,0.5281405
2463,872,0,0.7091075
2464,300673,0,0.18778248
2465,3050,0,0.23292588
2466,932355,1,0.9221295
2467,28260,1,0.71870327
2468,575264,1,0.024336416
2469,11153,1,0.62189406
2470,188207,0,0.2825379
2471,40807,0,0.6789546
2472,480042,1,0.7156642
2473,9292,1,0.26344922
2474,580,1,0.56667906
2475,6171,0,0.24721034
2476,274167,0,0.37066922
2477,2135,0,0.19342992
2478,2268,0,0.043727256
2479,10200,0,0.18849212
2480,192102,0,0.546648
2481,16620,1,0.6987407
2482,4638,0,0.6455634
2483,921,0,0.15091904
2484,4995,0,0.6223251
2485,12699,1,0.70362955
2486,2043,0,0.2942997
2487,9619,0,0.08448751
2488,369972,0,0.2587975
2489,316152,1,0.36443406
2490,25793,1,0.6663441
2491,326215,1,0.7647274
2492,8009,0,0.6242854
2493,441130,1,0.90526026
2494,127493,1,0.50561094
2495,2288,0,0.53428596
2496,9598,0,0.5175202
2497,2832,0,0.5262984
2498,11778,0,0.6236212
2499,71,0,0.6905322
2500,1892,0,0.49395955
2501,275,0,0.6777992
2502,83389,1,0.5858925
2503,326,0,0.49055517
2504,926,0,0.3994338
2505,11452,0,0.69133824
2506,10323,1,0.63245803
2507,11001,1,0.27203348
2508,4771,0,0.59407073
2509,38579,1,0.36829305
2510,2698,0,0.045821242
2511,1656,0,0.20889895
2512,186,0,0.5326468
2513,420814,0,0.2124347
2514,246403,0,0.7070172
2515,513223,1,0.8092103
2516,9344,1,0.7242731
2517,309809,0,0.31841287
2518,6950,0,0.3627755
2519,226486,0,0.6049812
2520,9313,0,0.47383818
2521,559907,1,0.6822759
2522,10756,0,0.14582984
2523,504608,0,0.43360227
2524,464502,1,0.6077528
2525,83542,0,0.10614946
2526,559957,1,0.56684595
2527,2023,1,0.11152377
2528,260535,1,0.70797235
2529,10603,0,0.33691427
2530,115,0,0.62191033
2531,184,0,0.6432222
2532,346,0,0.71101826
2533,9454,1,0.5441044
2534,289222,1,0.5874003
2535,3597,0,0.61258316
2536,381283,0,0.51076317
2537,9655,0,0.5970907
2538,4964,0,0.51798123
2539,8836,0,0.5126475
2540,332270,1,0.766631
2541,259695,1,0.09476835
2542,699,0,0.527387
2543,14435,1,0.62554115
2544,13597,0,0.5552428
2545,14919,1,0.69507766
2546,15212,1,0.70375913
2547,277685,0,0.7531482
2548,11069,1,0.700172
2549,4929,1,0.7172188
2550,9092,1,0.547618
2551,2253,0,0.20958242
2552,843,1,0.7225843
2553,11252,1,0.29476967
2554,34480,1,0.6906066
2555,11620,1,0.67639107
2556,644,0,0.110798806
2557,507076,0,0.77739567
2558,1428,0,0.5177946
2559,109443,0,0.36738342
2560,4588,1,0.6266143
2561,354279,1,0.7223225
2562,12403,1,0.6320626
2563,583406,1,0.66238767
2564,1588,0,0.5338436
2565,11077,1,0.6594379
2566,567690,1,0.5592673
2567,37137,0,0.5659217
2568,465086,1,0.78458256
2569,112205,0,0.5096146
2570,11319,0,0.7264431
2571,774456,1,0.79388505
2572,6522,1,0.19284849
2573,2140,1,0.550527
2574,12208,1,0.65523356
2575,10068,1,0.60803246
2576,10157,0,0.6844209
2577,9315,0,0.3322824
2578,399366,1,0.70831496
2579,372084,1,0.83291274
2580,8859,0,0.64944917
2581,18781,1,0.6709642
2582,629017,1,0.71992445
2583,357940,1,0.81348985
2584,575769,1,0.79517066
2585,24056,1,0.682508
2586,473149,1,0.7151514
2587,52451,0,0.20818432
2588,1578,0,0.6005157
2589,65754,0,0.1500231
2590,10911,1,0.687508
2591,62764,0,0.16591617
2592,10307,1,0.5192504
2593,15357,1,0.6384888
2594,556694,1,0.2974151
2595,83533,1,0.023541933
2596,21972,1,0.52067655
2597,709,0,0.49686623
2598,300681,1,0.51822
2599,668,0,0.68279105
2600,9593,0,0.16631597
2601,777270,1,0.56833744
2602,454992,0,0.604523
2603,16538,0,0.4335082
2604,195590,1,0.6695271
2605,11104,1,0.7284468
2606,9833,1,0.23509435
2607,10708,0,0.3055128
2608,59961,0,0.17147994
2609,82695,0,0.29436228
2610,75736,1,0.7249423
2611,8867,1,0.666303
2612,3536,1,0.2817486
2613,48171,0,0.4909797
2614,326423,1,0.5944758
2615,12435,1,0.5938028
2616,405965,1,0.68539846
2617,14746,1,0.6257637
2618,9919,0,0.3637783
2619,4379,0,0.41632375
2620,9614,0,0.64547616
2621,16235,1,0.7015737
2622,395458,0,0.5478682
2623,9884,0,0.16312659
2624,253,0,0.67887837
2625,10950,0,0.57234156
2626,10357,0,0.14335616
2627,25748,1,0.7359839
2628,517096,1,0.7798888
2629,22586,1,0.60937256
2630,9760,0,0.59699106
2631,475,1,0.7079027
2632,11954,1,0.5516979
2633,15668,1,0.5929895
2634,12700,1,0.5139279
2635,6278,0,0.29575506
2636,204922,0,0.57299924
2637,12113,0,0.2342819
2638,29996,1,0.6958306
2639,943,0,0.47243547
2640,241,0,0.4794641
2641,9354,0,0.6055367
2642,212778,0,0.65933853
2643,22972,0,0.112422615
2644,9535,0,0.18455234
2645,197796,0,0.503843
2646,255343,1,0.61549026
2647,1639,0,0.052564044
2648,7350,0,0.3967176
2649,1412,1,0.71578187
2650,213,0,0.69749945
2651,241848,0,0.71977675
2652,509,0,0.4197515
2653,284,1,0.7041258
2654,813,0,0.70311505
2655,578189,1,0.65746284
2656,16140,1,0.62333244
2657,9966,1,0.62216854
2658,12142,1,0.5880856
2659,36362,1,0.692083
2660,320,0,0.38937837
2661,10734,0,0.6724053
2662,10663,0,0.5707678
2663,433694,1,0.7364969
2664,244566,1,0.7193889
2665,8005,0,0.58761215
2666,7552,0,0.11133123
2667,12620,0,0.56295514
2668,31011,0,0.39453426
2669,172391,1,0.6863804
2670,500682,0,0.3810321
2671,146198,0,0.5917319
2672,19101,1,0.61424845
2673,454294,1,0.42200133
2674,11052,1,0.69653827
2675,460555,1,0.3134477
2676,5925,0,0.70035386
2677,8202,0,0.2885724
2678,369885,0,0.16257337
2679,360814,1,0.75694674
2680,10771,0,0.3040029
2681,11481,1,0.7268802
2682,380,0,0.5486087
2683,387592,1,0.37264538
2684,865,0,0.546811
2685,408648,1,0.7329268
2686,12106,0,0.49514267
2687,509874,1,0.73331964
2688,9029,0,0.48085672
2689,36669,0,0.062311266
2690,1825,0,0.5517507
2691,907,1,0.65150857
2692,9678,0,0.1645295
2693,580175,0,0.6904322
2694,51822,1,0.69673294
2695,40805,0,0.07971126
2696,239,0,0.7047604
2697,2898,0,0.36202464
2698,13333,1,0.73023456
2699,11622,1,0.47560722
2700,8393,1,0.7025992
2701,9486,0,0.55372405
2702,780382,1,0.6681138
2703,11649,1,0.5799158
2704,263341,1,0.5875078
2705,579051,1,0.7675239
2706,308504,1,0.4420578
2707,258480,0,0.64627177
2708,26505,0,0.1546831
2709,10780,1,0.7113145
2710,9475,0,0.5020609
2711,2044,0,0.43840644
2712,433310,0,0.74456525
2713,76025,0,0.6925723
2714,416234,0,0.7077685
2715,15121,0,0.66936433
2716,8374,0,0.6959791
2717,55465,1,0.622819
2718,376867,0,0.7196031
2719,9366,0,0.47275594
2720,9064,1,0.7137591
2721,525,0,0.5338656
2722,686,0,0.1429512
2723,10637,0,0.51608944
2724,9909,1,0.57138
2725,4141,0,0.44782165
2726,50456,0,0.5151841
2727,40264,0,0.60341793
2728,7303,0,0.33273485
2729,88005,0,0.6648491
2730,326947,1,0.86876154
2731,11881,1,0.72831875
2732,9975,1,0.37042242
2733,6519,1,0.37359658
2734,10730,1,0.5640391
2735,59981,1,0.23562188
2736,2789,0,0.101078466
2737,429300,0,0.51088095
2738,459992,0,0.44291496
2739,6069,1,0.57765657
2740,10222,1,0.7263166
2741,133931,1,0.68035734
2742,68730,0,0.43273076
2743,452557,1,0.5324735
2744,707,0,0.51134783
2745,847,1,0.47277924
2746,227306,0,0.30384967
2747,10393,1,0.3634731
2748,179053,1,0.768415
2749,1089,0,0.5577019
2750,485415,1,0.7792795
2751,292431,0,0.7389101
2752,13673,1,0.296205
2753,65057,0,0.59883565
2754,11260,0,0.2998782
2755,708,0,0.4360723
2756,294272,0,0.3129452
2757,884,1,0.6659574
2758,365942,0,0.520997
2759,317744,1,0.76922655
2760,11377,1,0.4646578
2761,14282,1,0.30844426
2762,19824,1,0.6970864
2763,9331,1,0.28268614
2764,7453,0,0.36794454
2765,54540,1,0.65800434
2766,37933,1,0.5858926
2767,2277,0,0.11118833
2768,37950,0,0.4172043
2769,1643,1,0.7168843
2770,45269,0,0.6298551
2771,8068,0,0.6778258
2772,318781,0,0.6346709
2773,840,0,0.58532256
2774,19959,0,0.18501377
2775,25,0,0.2233703
2776,48391,1,0.79541814
2777,46261,1,0.564277
2778,2085,1,0.5516856
2779,451,1,0.7003596
2780,117,0,0.54776436
2781,6282,0,0.40219334
2782,294963,0,0.7825559
2783,1957,1,0.45250434
2784,446021,0,0.5695631
2785,2022,0,0.36439013
2786,455207,0,0.5882577
2787,9407,1,0.38168076
2788,470044,1,0.57539815
2789,625568,0,0.5376351
2790,587412,1,0.83082515
2791,8838,0,0.29654717
2792,8619,0,0.057211973
2793,10533,1,0.36143744
2794,613,0,0.59826225
2795,57876,1,0.7332211
2796,1965,1,0.29599944
2797,36593,0,0.5128582
2798,1497,1,0.55515325
2799,391,0,0.7230802
2800,11635,0,0.56275845
2801,806,1,0.5506066
2802,824,0,0.34404218
2803,10622,1,0.6531026
2804,9954,1,0.5949867
2805,383538,1,0.8266307
2806,419831,1,0.72500646
2807,500916,1,0.7644643
2808,54318,1,0.43931118
2809,303903,1,0.56633145
2810,10134,1,0.73220295
2811,10428,1,0.5868097
2812,3580,0,0.32680428
2813,174751,1,0.5613991
2814,13051,0,0.47529897
2815,3176,0,0.7004728
2816,79,0,0.5020647
2817,2623,1,0.6789972
2818,770,0,0.69935495
2819,76494,0,0.4493375
2820,7305,1,0.5139608
2821,157353,0,0.11106532
2822,38117,0,0.62559867
2823,401513,1,0.7428132
2824,15472,0,0.64889896
2825,279,0,0.6008008
2826,39486,1,0.4725032
2827,9869,1,0.3992248
2828,11416,1,0.55465764
2829,2179,1,0.5757758
2830,460648,1,0.49954495
2831,11797,1,0.67458355
2832,14873,1,0.6022211
2833,9531,0,0.44347453
2834,351145,1,0.88396436
2835,10329,1,0.3630796
2836,642,0,0.68536437
2837,17898,1,0.76633644
2838,4553,0,0.6956402
2839,452,1,0.7072056
2840,38157,1,0.7399699
2841,414419,1,0.32599613
2842,923,1,0.721248
2843,49049,0,0.3719123
2844,518764,1,0.79882604
2845,4478,1,0.44984138
2846,28211,0,0.63544303
2847,9907,1,0.35566112
2848,19585,0,0.05653333
2849,681,0,0.6781456
2850,8367,0,0.37560412
2851,326284,1,0.67841756
2852,475210,0,0.59785765
2853,390051,1,0.673758
2854,504,0,0.67206144
2855,10052,1,0.29421884
2856,137321,1,0.33406147
2857,4961,1,0.5140054
2858,397873,1,0.80133235
2859,12162,0,0.63002545
2860,17431,0,0.6993011
2861,11817,1,0.3615299
2862,262391,0,0.66826636
2863,14289,1,0.30359417
2864,546230,1,0.8301872
2865,13154,1,0.68462247
2866,329540,1,0.7537272
2867,9669,1,0.6899383
2868,11133,1,0.5959252
2869,8849,1,0.29949388
2870,22907,1,0.5073499
2871,3600,0,0.26937366
2872,10053,1,0.6301044
2873,501979,1,0.55181056
2874,355506,1,0.74149835
2875,254904,0,0.6472073
2876,9691,1,0.36161238
2877,50359,1,0.2808394
2878,10057,1,0.51248485
2879,1551,1,0.54078996
2880,336000,1,0.7554519
2881,1398,1,0.723135
2882,9606,1,0.63565475
2883,203316,1,0.74173343
2884,318850,1,0.62513405
2885,54445,1,0.68484867
2886,11678,1,0.21026853
2887,531428,1,0.70070916
2888,210860,0,0.29470485
2889,12797,1,0.5873389
2890,6961,1,0.6301701
2891,46332,1,0.7047464
2892,11667,0,0.47521028
2893,12133,0,0.26856846
2894,576784,1,0.7261292
2895,8195,0,0.32759324
2896,393519,0,0.84991634
2897,18162,0,0.113557756
2898,95610,0,0.47313792
2899,9550,1,0.6248605
2900,246741,0,0.7239069
2901,202575,1,0.6494612
2902,40171,1,0.66558397
2903,801,0,0.63710415
2904,71469,0,0.5134205
2905,8326,1,0.5936846
2906,9277,0,0.6886513
2907,376659,0,0.5965707
2908,252680,1,0.7571253
2909,6312,1,0.51837945
2910,18501,0,0.3674964
2911,23759,1,0.6517081
2912,10974,1,0.6332065
2913,77883,0,0.6347053
2914,16411,1,0.72397757
2915,8967,0,0.49829242
2916,71864,1,0.5523338
2917,9012,0,0.7027957
2918,11637,1,0.49716973
2919,72013,1,0.8174384
2920,504997,1,0.69813484
2921,9944,1,0.3977687
2922,9320,1,0.29692253
2923,16296,1,0.72005695
2924,3035,1,0.7238255
2925,440472,1,0.45673192
2926,10127,1,0.7119586
2927,9693,0,0.20387314
2928,88042,1,0.56448764
2929,13809,0,0.5999523
2930,2395,0,0.119928256
2931,9493,0,0.622715
2932,388,0,0.39725664
2933,384680,0,0.33443746
2934,10204,0,0.09307382
2935,12100,1,0.08637512
2936,17097,1,0.72915107
2937,79316,1,0.75586116
2938,9462,1,0.7294096
2939,446807,1,0.5093585
2940,13056,1,0.5903961
2941,817,0,0.49662602
2942,505600,0,0.7045899
2943,504982,1,0.6676101
2944,9788,0,0.5657879
2945,60308,0,0.36361486
2946,523777,1,0.70694953
2947,50348,0,0.45156515
2948,59962,0,0.27273405
2949,467909,1,0.38199708
2950,11258,1,0.23706113
2951,411221,1,0.9079563
2952,407451,0,0.15355688
2953,146,0,0.6075258
2954,16535,1,0.7145517
2955,12597,1,0.71892357
2956,11653,1,0.6356821
2957,11827,1,0.6767002
2958,8012,1,0.508212
2959,442056,1,0.74159914
2960,308529,1,0.63580495
2961,9285,0,0.6283561
2962,307663,1,0.7370194
2963,16441,1,0.67811966
2964,2112,0,0.14272742
2965,1858,0,0.057548832
2966,11543,1,0.53349614
2967,336011,1,0.8720174
2968,257091,0,0.44725427
2969,7450,1,0.21198261
2970,225565,0,0.78450716
2971,11113,1,0.61336935
2972,262543,0,0.6934927
2973,13377,1,0.73300093
2974,84575,1,0.71578306
2975,11533,1,0.7260234
2976,9920,0,0.518204
2977,16617,1,0.5356397
2978,11321,0,0.32892895
2979,8975,1,0.59915054
2980,18487,0,0.110786125
2981,9036,0,0.4362795
2982,935,0,0.7110586
2983,335462,1,0.65519154
2984,75674,1,0.6767534
2985,76649,0,0.113712035
2986,795,0,0.32789847
2987,9482,0,0.14450176
2988,42297,0,0.33702758
2989,286668,1,0.7114278
2990,81446,1,0.7500307
2991,34004,1,0.79499775
2992,145135,0,0.7178993
2993,3114,1,0.7028582
2994,188222,1,0.53176963
2995,11676,1,0.54814553
2996,10998,1,0.62968534
2997,292011,0,0.4048128
2998,615137,1,0.9202851
2999,9357,0,0.64959145
3000,2026,0,0.4377446
3001,107811,0,0.6498718
3002,762,0,0.7216927
3003,28597,1,0.6317487
3004,8741,0,0.35097182
3005,10292,1,0.7131512
3006,8738,1,0.6449987
3007,9272,1,0.6133793
3008,790,1,0.7181022
3009,10539,1,0.45643252
3010,11172,0,0.43609777
3011,301502,1,0.5751779
3012,16340,1,0.6204282
3013,68179,1,0.54226327
3014,4944,0,0.4567365
3015,9665,1,0.60158926
3016,235,0,0.67091066
3017,452832,0,0.5506311
3018,425505,1,0.67452836
3019,15144,0,0.6900131
3020,19405,1,0.68734825
3021,5966,0,0.4212264
3022,47407,1,0.73689646
3023,190955,1,0.547291
3024,1677,1,0.4372404
3025,383785,1,0.28291917
3026,968,0,0.7153563
3027,10413,1,0.6286455
3028,13813,0,0.49847683
3029,203739,0,0.55175817
3030,10069,1,0.6729708
3031,459202,1,0.5680878
3032,49012,1,0.45292306
3033,2428,1,0.5905334
3034,673174,1,0.7733695
3035,10775,1,0.7281241
3036,10957,1,0.5696403
3037,15516,1,0.73106945
3038,157058,1,0.72950864
3039,11031,1,0.7092419
3040,446696,1,0.6657381
3041,7735,0,0.6854126
3042,7345,0,0.55038714
3043,97367,0,0.63862795
3044,345922,1,0.5910117
3045,1051,1,0.7141155
3046,463272,0,0.6548525
3047,49526,0,0.4713772
3048,10476,1,0.67849195
3049,4584,1,0.6151649
3050,9879,1,0.36723572
3051,28739,1,0.70653653
3052,10611,1,0.6475256
3053,944,0,0.062247105
3054,11114,1,0.6770689
3055,11017,0,0.66465366
3056,241239,1,0.6463673
3057,1807,0,0.7060241
3058,302401,0,0.44599873
3059,9616,1,0.47557837
3060,486131,0,0.53845114
3061,286565,0,0.7425206
3062,115348,1,0.47584173
3063,36685,0,0.7165023
3064,37094,0,0.54862213
3065,266294,0,0.5374738
3066,319,0,0.64009666
3067,6623,1,0.3666696
3068,95993,1,0.74228054
3069,282631,1,0.7527364
3070,169881,1,0.47805628
3071,11547,1,0.7167712
3072,22954,0,0.29354128
3073,261023,0,0.35090134
3074,2118,0,0.4714342
3075,324560,1,0.64519715
3076,10122,1,0.66529965
3077,413052,1,0.745724
3078,1443,0,0.68431205
3079,8069,1,0.67313504
3080,454293,0,0.561342
3081,18736,1,0.6275364
3082,6439,1,0.5180611
3083,1213,0,0.43528152
3084,500475,1,0.78387886
3085,24420,0,0.4551202
3086,17466,1,0.7026366
3087,17379,1,0.40578872
3088,1598,0,0.47162902
3089,811634,1,0.8197042
3090,321741,0,0.5810916
3091,46838,0,0.7017856
3092,10536,1,0.7088706
3093,399174,0,0.3477455
3094,24803,0,0.43577403
3095,201,1,0.2938376
3096,12160,1,0.2761953
3097,8840,0,0.31599846
3098,7520,1,0.5914056
