액션,모험,판타지,SF,드라마,공포,스릴러,미스터리,로맨스,title,budget,charactor,director,vote_weight
0,0,0,0,0,1,1,1,0,11377,0.09736842105263158,0.0029328978956128554,0.015875962496335928,1
0,1,1,0,0,0,0,0,0,14282,0.15789473684210525,0.022443962757461463,0.015448475786401426,1
0,0,0,0,0,0,0,0,0,19824,0.015789473684210527,0.015698516961642817,0.017181181700497712,1
1,0,0,0,1,0,1,0,0,9331,0.1631578947368421,0.0014513676665556135,0.003568787382807905,1
0,1,0,1,0,0,0,0,0,7453,0.13157894736842105,0.0031983284456271826,0.01448957840048677,0
0,0,0,0,0,0,0,0,0,54540,0.031578947368421054,0.011461225340391373,0.024151216774150736,1
0,1,1,0,0,0,0,0,0,37933,0.05789473684210526,0.03269676616199216,0.00038772688123629484,1
0,0,0,1,1,0,0,0,0,2277,0.2631578947368421,0.0017461381637306154,0.0030066656667298254,0
0,0,0,0,1,0,0,0,1,37950,0.11578947368421053,0.013687770863238828,0.01605529303405059,0
0,0,0,0,1,0,0,0,1,1643,0.003289473684210526,0.0050259055281121935,0.0013589635243331523,1
0,0,0,0,1,0,0,0,0,45269,0.039473684210526314,3.235620341083741e-05,0.019331502918782734,0
1,0,0,0,0,0,1,0,0,8068,0.018421052631578946,0.0008599072364100518,0.000629027910577129,0
0,0,0,0,1,0,1,0,1,318781,0.03684210526315789,0.0010617222000573088,0.012799922783670611,0
0,0,0,1,1,0,0,0,0,840,0.05263157894736842,0.0004524384375244214,0.00013381238899809892,0
1,0,0,1,0,0,1,0,0,19959,0.21052631578947367,0.002283854391600549,0.0019778458234493597,0
0,0,0,0,1,0,0,0,0,25,0.18947368421052632,3.5920869888302546e-05,1.0694022891241513e-05,0
0,0,0,0,0,0,1,0,0,48391,0.001320307894736842,0.014524919075215834,0.29364223886772783,1
0,0,1,0,0,1,1,0,0,46261,0.06578947368421052,0.00014505450512146601,0.03718256918141642,1
1,0,0,0,0,0,1,0,0,2085,0.06578947368421052,0.005854827586679664,0.0029518245236978178,1
0,0,0,0,1,0,0,0,1,451,0.009473684210526316,0.0005349741767334219,0.0016756711253429972,1
0,0,0,0,1,0,1,0,0,117,0.06578947368421052,0.00020236337387455938,0.0003153365724340446,0
0,0,0,0,1,0,0,0,1,6282,0.11842105263157894,1.343605056890706e-05,0.0134305959285387,0
0,0,0,0,0,1,0,0,0,294963,0.004736842105263158,0.004710295442299704,0.27917048383872645,0
0,0,0,0,1,0,1,0,0,1957,0.1,0.00554305637245829,0.002956211815140378,1
0,0,0,0,1,0,1,1,0,446021,0.08421052631578947,0.48399067154203357,0.013026416704392803,0
0,0,0,0,0,0,0,0,1,2022,0.13157894736842105,0.0005264738182102359,0.008937186874211144,0
0,0,0,0,1,0,0,0,1,455207,0.07894736842105263,0.4955248354426562,0.014946130916228234,0
0,0,0,0,1,0,1,0,0,9407,0.12631578947368421,0.010728549276715462,0.005004254301670708,1
0,0,0,0,1,0,0,0,0,470044,0.060526315789473685,0.009790493582914828,0.018130756092096925,1
1,0,0,0,0,0,1,0,0,625568,0.0868421052631579,0.2870661560967451,0.034799447310960525,0
1,0,0,0,1,0,0,0,0,587412,0.034210526315789476,0.023549009365475656,0.5983876155537159,1
1,0,0,0,1,0,1,0,0,8838,0.15789473684210525,0.002042005481360222,0.00636513726600998,0
0,1,0,0,1,0,0,0,0,8619,0.39473684210526316,0.0016896519103184755,0.0007376133737805044,0
0,0,0,0,1,0,0,0,1,10533,0.13157894736842105,1.7549127273674527e-05,0.0024582542364097477,1
0,0,0,0,1,0,0,0,0,613,0.0482625,1.7549127273674527e-05,0.002147579161133424,0
0,0,0,1,0,1,1,1,0,57876,0.013157894736842105,0.40236008341319557,0.024840569942063073,1
0,0,0,0,1,0,1,0,0,1965,0.15789473684210525,0.003304720029723834,0.003561658034213744,1
0,0,0,0,0,0,0,0,0,36593,0.07894736842105263,0.0035506820166689287,0.003681485931738681,0
1,1,0,1,0,0,0,0,0,1497,0.06578947368421052,0.0005692498159398174,0.016356096703581156,1
0,0,0,0,0,0,0,0,0,391,0.0005263157894736842,0.004472011198536841,0.0012023920609767701,0
0,0,0,0,0,0,0,0,0,11635,0.06315789473684211,0.001353750646095799,0.015665372507093017,0
0,0,0,0,0,1,0,0,0,806,0.06578947368421052,0.0033017037734736714,0.003298146341944947,1
0,0,0,0,1,0,0,0,1,824,0.13815789473684212,0.0008393418528862145,0.0017003496397074006,0
1,0,0,0,0,0,0,0,0,10622,0.033465665789473686,0.01811261878222767,0.01711317868313802,1
0,0,1,0,0,1,0,0,0,9954,0.05263157894736842,0.016698543011128615,0.004644496403380737,1
1,0,0,1,0,0,1,0,0,383538,0.02368421052631579,0.38010916105574455,0.3940826955079894,1
0,0,1,0,1,0,0,0,0,419831,0.03973684210526316,0.004827655230942402,0.3523444725749041,1
1,0,0,0,0,0,0,0,0,500916,0.02368421052631579,0.0029328978956128554,0.3726389859653289,1
0,1,1,0,0,0,0,0,0,54318,0.10526315789473684,0.00044942218127425856,0.012694901994764316,1
1,1,0,0,1,0,0,0,0,303903,0.06505368421052632,0.017939595355513784,0.017941005737206178,1
1,0,0,1,0,0,0,0,0,10134,0.0013157894736842105,0.0175307555310599,0.0175318908101874,1
1,0,0,0,1,0,1,0,0,10428,0.05263157894736842,0.0032084740348322757,0.0005423789045865567,1
0,0,0,0,1,0,0,1,0,3580,0.14473684210526316,0.001905451334761942,5.209908588040737e-05,0
1,0,0,0,1,0,0,0,0,174751,0.06578947368421052,0.009101416132309451,0.021114662684468467,1
1,0,0,0,1,0,1,0,0,13051,0.09210526315789473,0.005202493621303544,0.003298146341944947,0
1,0,0,0,1,0,1,0,0,3176,0.011842105263157895,0.00852202072716454,0.008520668392883046,0
1,1,0,0,1,0,0,0,0,79,0.08157894736842106,0.00036661223695160693,0.00016644286910214354,0
0,0,0,0,1,0,0,0,1,2623,0.019736842105263157,0.0072700001782333235,0.005099129479116081,1
0,0,0,0,1,0,0,0,1,770,0.010526315789473684,0.003151165166079182,0.0029586796665768186,0
0,0,0,0,1,0,0,0,1,76494,0.10526315789473684,0.016698817216242265,0.017561505027424686,0
0,1,0,0,1,0,1,0,0,7305,0.08421052631578947,0.040340782115245666,0.00018207259486626576,1
0,0,0,1,1,0,1,1,0,157353,0.2631578947368421,0.004265534747957515,0.0001532809947744617,0
0,0,1,0,1,0,0,0,1,38117,0.04473684210526316,0.018535991477705068,0.02305000662206802,0
0,1,0,1,1,0,0,0,1,401513,0.013229647368421053,0.4474366620463105,0.02221038872224798,1
0,0,0,0,1,0,1,1,0,15472,0.034210526315789476,0.02405382097970745,0.005304783765486111,0
0,0,0,0,1,0,0,0,0,279,0.04736842105263158,0.0010965462494910067,0.0010896935120459942,0
0,0,0,0,1,0,0,0,0,39486,0.09210526315789473,0.001905451334761942,0.0006745460592936954,1
1,0,0,0,1,0,1,0,0,9869,0.11842105263157894,0.002859136720040692,0.003568787382807905,1
1,1,0,0,1,0,0,0,0,11416,0.06447368421052632,0.004645034625250726,0.0024582542364097477,1
0,0,0,0,0,0,0,0,0,2179,0.05789473684210526,0.006113951419080014,0.006115061653784025,1
1,0,0,1,0,0,1,0,0,460648,0.17105263157894737,0.341593488176961,0.4970255535048015,1
0,0,0,0,0,1,0,0,0,11797,0.02368421052631579,0.008628412311261192,0.017767433519509875,1
0,1,0,0,0,0,0,0,0,14873,0.05263157894736842,0.0003372722897909323,0.03893913099273163,1
1,1,0,1,0,0,0,0,0,9531,0.10263157894736842,0.00255257540297869,0.0029027417006841708,0
0,0,0,0,1,0,1,0,0,351145,0.012289734210526315,0.5778560176368729,0.40849796415966777,1
1,1,0,1,0,0,0,0,0,10329,0.13157894736842105,0.005770098206561454,0.00018207259486626576,1
0,0,0,0,1,0,0,0,0,642,0.015789473684210527,0.001133838144947565,0.0026260681340876915,0
0,0,0,0,0,1,0,0,0,17898,0.018421052631578946,0.0015399359182649397,0.33555513084137006,1
0,0,0,0,1,0,1,0,0,4553,0.013157894736842105,0.0028602335404952967,0.010405558478893151,0
0,0,0,0,1,0,0,0,0,452,0.006578947368421052,0.0016784095006587777,1.151664003672163e-05,1
0,0,1,0,0,1,0,0,0,38157,0.0013157894736842105,0.03634753304514376,0.03206260006794818,1
1,0,0,0,0,0,1,0,0,414419,0.14473684210526316,3.8388715911163026e-05,3.784038869208535e-05,1
0,0,0,0,0,1,0,0,0,923,0.0017105263157894738,0.004132271062723049,0.0041128115216854215,1
1,0,0,1,0,0,0,0,0,49049,0.13157894736842105,0.014379864570094368,0.011829508757719234,0
1,1,1,0,1,0,1,1,0,518764,0.0003289473684210526,0.03978496834987476,0.2930842302373771,1
0,0,0,0,1,0,0,0,1,4478,0.1,0.0009366846682323779,0.001993475549213482,1
0,0,0,0,1,0,1,1,0,28211,0.03684210526315789,0.0003375464949045835,0.01541173222056998,0
0,0,0,0,0,0,0,0,0,9907,0.13421052631578947,0.003949924662145024,0.0012309094553534141,1
1,1,1,0,0,0,0,0,0,19585,0.39473684210526316,0.004189031521248839,0.023266629137044453,0
1,1,0,0,0,0,1,0,0,681,0.018947368421052633,0.0027941501081053663,0.0027187496658117845,0
1,1,0,0,1,0,0,0,1,8367,0.12631578947368421,5.264738182102358e-05,0.002275907435828322,0
1,0,0,0,0,0,0,0,0,326284,0.019736842105263157,0.009142821104470776,0.0016224752166019494,1
1,1,0,1,0,0,1,1,0,475210,0.05263157894736842,0.0005972187375322363,0.028524249519523037,0
0,0,0,0,1,0,1,0,0,390051,0.02763157894736842,0.016241991496899425,0.03274180762439959,1
0,0,0,0,1,0,0,0,0,504,0.021052631578947368,0.0018881764126019187,0.001887632143161707,0
0,0,1,0,0,0,1,0,0,10052,0.15789473684210525,0.0010905137369906811,0.0012336515125050144,1
0,0,1,0,1,0,0,1,1,137321,0.15789473684210525,0.1555480606157824,0.0015286968620172162,1
0,0,1,1,0,1,1,0,0,4961,0.07894736842105263,0.006562002574786017,0.0029690994837529,1
1,0,0,1,0,1,0,0,0,397873,0.002631578947368421,0.04041289806013593,0.3259167999534947,1
0,0,0,0,1,0,1,0,0,12162,0.039473684210526314,0.014711104347384974,0.003946368652583279,0
0,0,0,1,1,0,0,0,0,17431,0.013157894736842105,0.0005426519199156545,0.022443737785849176,0
1,0,1,0,0,0,0,0,0,11817,0.1368421052631579,0.015793940341193424,0.01935151993598942,1
0,0,0,0,0,0,0,0,0,262391,0.034210526315789476,0.022517449727919976,0.06173522312256145,0
1,0,0,0,0,0,1,0,0,14289,0.15789473684210525,0.005439681044611801,0.021171697473221757,1
1,0,0,0,0,0,0,0,0,546230,0.005904373684210526,0.35356747707988007,0.3308023231805011,1
1,0,0,0,0,0,0,0,0,13154,0.021052631578947368,0.01582163505767219,0.018578259819238108,1
1,0,0,0,0,0,0,0,0,329540,0.005131578947368421,0.3309644753565009,0.06256743746807217,1
0,0,0,1,0,1,0,1,0,9669,0.015789473684210527,0.00761741805722935,0.007369278594926042,1
0,0,0,0,0,1,1,0,0,11133,0.05,0.002763987545603738,0.004954623067226741,1
0,0,0,0,1,0,0,0,1,8849,0.15789473684210525,0.0008612782619783076,0.015384585854769137,1
1,0,0,0,1,0,1,0,0,22907,0.08421052631578947,0.0022394331631890602,0.026605083719117923,1
0,0,0,0,0,1,1,1,0,3600,0.17105263157894737,0.00912006208003773,0.00912529199481093,0
0,0,0,0,0,1,0,1,0,10053,0.039473684210526314,0.0152937902138937,0.003505994274036256,1
0,1,0,1,0,0,0,0,0,501979,0.06578947368421052,0.005033034861067124,0.004113634138830902,1
0,0,0,0,0,1,0,0,0,355506,0.0007894736842105263,0.02032847030564273,0.039549238708962715,1
1,0,0,0,0,0,1,0,0,254904,0.039473684210526314,0.2666249874893917,0.005859776132970029,0
1,1,0,0,0,0,1,0,0,9691,0.13157894736842105,0.000858536210841796,0.001970716474855199,1
0,0,0,0,0,0,0,0,0,50359,0.16578947368421051,0.0030179014808447164,0.013683687803631417,1
1,1,0,0,0,0,0,0,0,10057,0.07894736842105263,0.0015292419188325443,0.005033320107477672,1
0,0,0,1,1,1,0,0,0,1551,0.06842105263157895,0.00033014295683600204,0.0015278742448717362,1
0,0,0,0,1,0,0,0,0,336000,0.02368421052631579,0.015836716338923005,0.313856958395041,1
0,0,0,1,1,0,0,0,0,1398,0.00031578947368421053,0.002323888338193619,0.002317586704532648,1
0,0,0,1,0,0,0,0,0,9606,0.039473684210526314,0.01594639838438347,0.015947530187992696,1
0,0,0,0,1,0,0,0,0,203316,0.003947368421052632,0.031157104448840865,0.06312681712699865,1
0,0,0,0,1,0,0,0,0,318850,0.04868421052631579,0.03420982997911928,0.030332087799573172,1
1,0,0,0,0,0,1,0,0,54445,0.021052631578947368,0.00011461773750618675,0.036778938368700845,1
1,1,0,0,0,0,1,0,0,11678,0.19736842105263158,0.004756361901393099,0.002934549563642735,1
0,0,0,0,1,0,0,0,1,531428,0.015105263157894736,0.018869699101018534,0.01886891787730775,1
0,1,0,0,0,0,0,0,0,210860,0.15789473684210525,0.003304720029723834,0.00013929650330129971,0
0,0,1,0,0,0,0,0,1,12797,0.05263157894736842,0.00470014985309461,0.00013929650330129971,1
0,0,0,0,0,0,0,0,1,6961,0.039473684210526314,0.005542233757117336,0.014149014902258002,1
0,0,0,0,1,0,0,0,0,46332,0.010526315789473684,0.0006495919142396086,0.019830557320374007,1
1,1,0,1,1,0,1,0,0,11667,0.09210526315789473,0.007647032209503675,0.000473279064366227,0
0,0,0,0,0,0,0,0,0,12133,0.17105263157894737,0.0013063131614341477,0.015276000391565762,0
0,1,1,0,0,0,0,0,0,576784,0.021105263157894738,0.021296414356831342,0.16109832550795924,1
1,0,0,0,0,0,1,0,0,8195,0.14473684210526316,0.000275027728992118,0.0037774579320446946,0
0,0,0,0,1,1,0,0,0,393519,0.009210526315789473,0.3944956065485665,0.3818130865774383,0
0,1,0,1,0,0,0,0,0,18162,0.2631578947368421,0.01590828387358596,0.003259483336107381,0
0,0,0,0,0,0,0,0,1,95610,0.09210526315789473,0.001500450381899172,0.0025111759394356352,0
1,1,0,0,1,0,0,0,0,9550,0.039473684210526314,0.006922582299237298,0.00016644286910214354,1
0,0,0,0,0,1,0,0,0,246741,0.004210526315789474,0.015337937237191537,0.01533797088319193,0
0,1,1,0,0,0,0,0,0,202575,0.08947368421052632,0.3378678632977826,0.3630955302548989,1
1,1,1,0,0,0,0,0,0,40171,0.031578947368421054,0.0208154585874872,0.03272288743005355,1
0,0,0,0,1,0,0,0,0,801,0.034210526315789476,0.0005972187375322363,0.0022611003272096798,0
1,0,0,1,0,1,1,0,0,71469,0.07894736842105263,0.005357419510516452,0.002976503038062221,0
0,1,0,0,1,0,0,0,0,8326,0.05263157894736842,0.014942807668420209,0.003561658034213744,1
0,0,0,0,1,0,0,0,0,9277,0.014473684210526316,0.001133838144947565,0.0026260681340876915,0
0,0,0,0,0,0,0,0,0,376659,0.05263157894736842,0.011094887308553417,0.014290230845565422,0
0,0,0,0,0,0,0,0,0,252680,0.013157894736842105,0.0003641443909287464,0.24934019249789616,1
1,1,0,0,0,1,0,0,0,6312,0.07631578947368421,0.0005278448437784916,0.0022748106129676818,1
1,0,0,1,0,0,1,0,0,18501,0.13157894736842105,0.010536331492045995,0.005537036006226664,0
1,1,0,0,1,0,0,0,0,23759,0.031578947368421054,0.004985597376405472,0.015789039284630192,1
1,1,0,0,0,0,0,0,0,10974,0.039473684210526314,0.018560669937933674,0.007327873531936877,1
0,0,0,0,0,1,1,0,0,77883,0.03684210526315789,0.00725738674300537,0.00621788879696904,0
1,0,0,0,1,0,1,0,0,16411,0.004076315789473684,0.011972343672237144,0.01829445690404747,1
0,0,1,0,1,0,0,0,0,8967,0.08421052631578947,0.0006109289932147944,0.008422228541140591,0
0,0,1,0,1,0,0,0,0,71864,0.06578947368421052,0.009101416132309451,0.0009021368028765276,1
0,0,0,0,0,0,0,0,0,9012,0.013157894736842105,0.015515622150837492,0.015514010952324676,0
0,1,0,0,0,0,0,0,1,11637,0.08421052631578947,0.0026820002166220397,0.0037239878175884867,1
0,0,1,0,0,0,0,0,0,72013,0.005310336842105263,0.3426700174531555,0.2913164259917404,1
0,1,0,1,0,0,0,0,0,504997,0.02631578947368421,0.26428382422903807,0.05608960165313141,1
0,0,0,0,1,0,1,1,0,9944,0.11842105263157894,0.0014510934614419624,0.0017409320855510863,1
0,0,0,1,0,0,1,0,0,9320,0.15789473684210525,3.811451079751186e-05,0.009510002613180465,1
0,0,0,1,0,1,0,0,0,16296,0.005263157894736842,0.005583638729278662,0.022004186024447633,1
0,0,0,1,1,1,0,0,0,3035,0.0007657894736842106,0.008175151258395817,0.0007998580711218331,1
0,0,0,0,1,0,0,0,0,440472,0.09868421052631579,0.0047763788746896345,0.004751710838008312,1
0,0,0,1,0,1,0,0,0,10127,0.011842105263157895,0.043065009919369984,0.01695249413405424,1
1,0,0,1,1,0,1,0,0,9693,0.2,0.0003375464949045835,0.0030760397126653152,0
0,0,0,0,0,0,0,0,0,88042,0.06578947368421052,0.02027225825734424,0.016006758622467265,1
1,0,0,0,0,0,1,0,0,13809,0.04736842105263158,5.6760458525791045e-05,0.0002621406636929971,0
0,1,1,0,0,0,0,0,0,2395,0.2559221052631579,0.004641469958773261,0.006823883427472726,0
0,0,0,0,0,0,0,0,0,9493,0.039473684210526314,0.0001420382488713032,0.0024289142248876236,0
0,0,0,0,1,0,1,0,0,388,0.11842105263157894,0.0006295749409430736,0.001448080381760165,0
0,0,0,0,1,0,0,0,0,384680,0.14473684210526316,0.002983900046751972,0.017869163839834248,0
1,1,0,0,0,0,0,0,0,10204,0.2894736842105263,0.0012561336256359844,0.015731181878731425,0
1,0,0,0,1,0,0,0,0,12100,0.3026315789473684,0.009193274845382592,0.0031262193585396025,1
0,0,0,0,1,0,0,0,1,17097,0.0021710526315789473,0.009807768505074851,0.0227722362326109,1
0,0,0,0,0,1,0,0,0,79316,0.018421052631578946,0.00473552231275561,0.28504424446316967,1
1,0,0,0,0,0,0,0,0,9462,0.0003421052631578947,0.015827941775286167,0.005327542839844394,1
1,0,0,0,1,0,1,0,0,446807,0.11315789473684211,0.02403764287800203,0.25562772954651586,1
1,0,0,0,0,0,0,0,0,13056,0.05394736842105263,0.00474018379968768,0.015453959900704627,1
0,1,0,1,0,0,0,0,0,817,0.0868421052631579,0.01895360586579579,0.0018473239030331813,0
0,0,0,0,0,0,0,0,0,505600,0.015789473684210527,0.13198506678951055,0.0162645119947177,0
1,0,0,1,0,1,0,0,0,504982,0.07368421052631578,0.01878167925953651,0.40521818960063855,1
0,0,0,0,0,0,0,0,0,9788,0.060526315789473685,0.0057602268224700125,0.0008848618428214451,0
0,0,0,0,1,0,0,0,0,60308,0.13157894736842105,0.0057602268224700125,0.0014656295475304073,0
1,1,0,0,0,0,0,0,0,523777,0.05789473684210526,0.025579224026948878,0.39911958028976413,1
0,0,0,0,1,0,1,0,0,50348,0.10526315789473684,0.0008612782619783076,0.03954622244609596,0
1,0,0,0,0,0,0,0,1,59962,0.17105263157894737,0.017018266173645873,0.009987943174704413,0
0,0,0,0,1,0,0,0,1,467909,0.14473684210526316,0.31644750822958095,0.014946130916228234,1
1,0,0,0,0,0,1,0,0,11258,0.18421052631578946,0.0006098321727601898,0.00826702810636001,1
0,0,0,0,0,0,0,0,0,411221,0.02631578947368421,0.03138633992385324,0.8248785200130412,1
0,1,1,1,0,0,0,0,0,407451,0.2710526315789474,0.0036493958575833482,0.2549633290986831,0
1,1,0,0,1,0,0,0,1,146,0.04473684210526316,0.00044421228411488644,0.0004425680242683026,0
0,0,0,0,1,0,0,0,1,16535,0.00475,0.004105947371812537,0.005376077251427721,1
0,0,0,0,0,1,1,1,0,12597,0.005263157894736842,0.009020525623782357,0.015218142985666993,1
1,1,1,0,1,0,0,0,0,11653,0.039473684210526314,0.019383011073773514,0.012316223902128302,1
0,1,1,1,0,0,0,0,0,11827,0.024473684210526314,0.0167772398787465,0.0193633107817413,1
0,0,0,0,0,0,1,0,0,8012,0.07960526315789473,5.292158693467474e-05,0.0014187403702380407,1
0,0,1,0,0,0,0,0,0,442056,0.02631578947368421,0.5539774137247886,0.020043889366768517,1
1,0,0,0,1,0,0,0,0,308529,0.04473684210526316,0.14903870542281744,0.015652210632765333,1
0,1,0,0,0,0,0,0,0,9285,0.042105263157894736,0.015793940341193424,0.015665372507093017,0
1,1,0,1,0,0,1,0,0,307663,0.02631578947368421,0.0030587580427787397,0.28101232362745643,1
1,1,1,0,0,0,0,0,0,16441,0.021052631578947368,0.0029230265115214133,0.015971111879496458,1
1,0,0,0,1,0,0,0,0,2112,0.23684210526315788,0.0006904484761736322,0.0012950735927008633,0
1,1,0,1,0,0,0,0,0,1858,0.39473684210526316,0.0053571453054028,0.00023718794361343357,0
0,0,0,0,0,0,0,0,0,11543,0.07105263157894737,0.0004965854608222588,0.002028025469323647,1
0,0,0,0,1,0,0,0,0,336011,0.0018421052631578947,0.42782660913843384,0.39892818470058244,1
0,0,0,0,0,0,0,0,0,257091,0.10526315789473684,0.01525622411332349,0.014478884377595529,0
1,1,0,1,0,0,0,0,0,7450,0.19736842105263158,0.002463458741042062,0.011062829578131764,1
0,0,0,0,0,0,0,0,1,225565,0.021052631578947368,0.2733005109812293,0.332063121058807,0
0,0,0,0,1,0,0,0,1,11113,0.04473684210526316,0.00968519881927278,0.004023694664258409,1
0,0,0,1,0,0,1,0,0,262543,0.018421052631578946,0.00805312998282105,0.032891798150592136,0
0,0,0,0,0,0,0,0,0,13377,0.0008289473684210526,0.004139948805905281,0.031063394441904996,1
0,0,0,0,0,0,0,0,0,84575,0.013157894736842105,0.25528304137343855,0.024151216774150736,1
0,1,1,0,0,0,0,0,0,11533,0.002631578947368421,0.019129371343646187,0.007008149668060271,1
1,0,0,1,0,0,1,0,0,9920,0.07894736842105263,0.014372186826912135,0.00381886299503386,0
0,0,0,0,0,0,1,1,0,16617,0.07105263157894737,0.0024711364842242944,0.004644496403380737,1
0,0,0,0,1,0,0,0,0,11321,0.14473684210526316,0.0016221974523602891,0.005661251195194161,0
1,0,0,0,0,0,0,0,0,8975,0.05263157894736842,0.015478056050267282,0.01547973523792967,1
1,0,0,0,0,0,1,0,0,18487,0.2631578947368421,0.002437957665472503,0.0002448657036379146,0
0,1,0,0,1,0,0,0,0,9036,0.10526315789473684,0.0057827116417894075,0.00018207259486626576,0
0,0,0,0,1,0,0,0,0,935,0.004736842105263158,0.0002363648079673038,6.580937163840932e-05,0
1,0,0,0,0,0,0,0,0,335462,0.031578947368421054,0.007426571298128138,0.02162687896038742,1
1,0,0,0,0,0,1,0,0,75674,0.031578947368421054,0.014603341737720066,0.08059207594840216,1
1,1,0,0,1,0,0,0,1,76649,0.2631578947368421,0.019319395487406445,0.0011006617406523957,0
0,0,1,0,1,0,0,0,1,795,0.14473684210526316,0.001465352127351823,0.003259483336107381,0
0,0,0,1,0,0,0,0,0,9482,0.23684210526315788,0.000790259137542656,0.00912529199481093,0
0,0,0,0,1,0,0,0,1,42297,0.14473684210526316,0.01464173045363123,0.011720923294515859,0
1,0,0,0,0,0,0,0,0,286668,0.018421052631578946,0.3331986986225306,0.025346479486533346,1
1,0,0,0,0,0,0,0,0,81446,0.010526315789473684,0.02130573733069548,0.16231963776328204,1
0,0,0,0,0,1,0,0,0,34004,0.0013157894736842105,0.030619662426084583,0.28477936174232504,1
0,0,0,1,0,1,1,0,0,145135,0.009210526315789473,0.01437355785248039,0.031905754398876635,0
0,0,0,0,0,0,0,0,0,3114,0.009868421052631578,0.008377240427156726,0.0023307485788603296,1
0,0,0,0,0,0,0,0,0,188222,0.07894736842105263,0.0013957040284844273,0.05018951728003286,1
1,1,0,0,0,0,0,0,0,11676,0.06578947368421052,0.0001381993772801869,0.0012309094553534141,1
0,0,0,0,1,0,1,0,0,10998,0.03684210526315789,0.00014121563353034972,0.001993475549213482,1
0,0,0,0,1,0,0,0,0,292011,0.11842105263157894,0.018019937453813577,5.209908588040737e-05,0
0,0,1,0,0,0,1,0,0,615137,0.00371985,0.3720192875876942,0.6473262063611886,1
0,0,0,0,1,0,1,0,0,9357,0.031578947368421054,0.0002563817812638388,0.015752021513083588,0
1,0,0,0,0,0,1,0,0,2026,0.1368421052631579,0.0030455961973234837,0.27726530252979453,0
0,0,0,0,0,0,0,0,0,107811,0.034210526315789476,0.017885028537897203,0.014290230845565422,0
0,1,1,0,0,0,0,0,0,762,0.0010526315789473684,0.002448651664904899,0.0029359205922185353,0
0,0,0,0,0,0,0,0,0,28597,0.039473684210526314,0.01870325659703228,0.0037239878175884867,1
0,0,0,0,1,0,0,0,0,8741,0.1368421052631579,0.002403956231379759,0.008422228541140591,0
0,0,0,0,0,1,1,0,0,10292,0.009210526315789473,0.01776163623675418,0.015427636152049262,1
1,0,0,1,0,0,0,0,0,8738,0.031578947368421054,0.0022893384938735724,0.0024974656536776332,1
0,0,0,0,0,0,1,0,0,9272,0.04473684210526316,2.988835738797693e-05,0.014431172583157681,1
0,0,0,0,0,1,0,0,0,790,0.002631578947368421,0.002452490536496015,0.003227401267433657,1
0,1,1,0,0,0,0,0,0,10539,0.1,0.0016997974995235686,0.015806862656115597,1
0,0,0,0,0,0,0,0,1,11172,0.10526315789473684,0.0009024090290259823,0.005024271318877391,0
0,0,0,0,1,0,0,1,1,301502,0.05789473684210526,0.000956975846642564,0.01031507059289034,1
0,1,0,0,0,0,0,0,0,16340,0.07894736842105263,0.001107240248923402,0.33815652046109335,1
0,1,0,1,0,0,0,0,0,68179,0.10526315789473684,0.015555930302544213,0.3012086713718539,1
0,0,0,0,1,0,0,0,0,4944,0.09736842105263158,0.001072141994376053,0.0003356277953558875,0
0,0,0,0,1,0,0,0,0,9665,0.04736842105263158,0.0014510934614419624,0.002517482670884316,1
0,0,0,0,1,0,0,0,0,235,0.021052631578947368,0.00020318598921551288,0.0008297464940742774,0
0,0,0,0,1,0,1,1,0,452832,0.06578947368421052,0.0004971338710495612,0.006368976146022221,0
1,0,0,1,0,0,0,0,0,425505,0.07894736842105263,0.27631183153934635,0.37763062680410225,1
0,0,0,0,0,0,0,0,1,15144,0.017105263157894738,0.019534646501622607,0.0031547367529162463,0
0,0,0,1,0,0,0,0,0,19405,0.02631578947368421,0.04336965180063643,0.038856595072468456,1
0,0,0,0,0,0,0,0,1,5966,0.11052631578947368,0.0012314551654073796,0.004900330335625053,0
0,0,0,0,0,0,0,0,0,47407,0.0013157894736842105,0.034320883050148,0.023529044006452608,1
0,0,0,0,1,0,1,0,0,190955,0.06710526315789474,0.0022728861870545025,0.0054473707373693305,1
0,0,0,0,1,0,0,0,0,1677,0.10526315789473684,0.003209022445059578,0.005099129479116081,1
1,1,0,0,0,0,0,1,0,383785,0.17105263157894737,0.04082393152549902,0.012316223902128302,1
0,0,0,0,1,0,1,0,0,968,0.004736842105263158,0.0008489390318640052,0.010967131783540912,0
1,0,0,0,1,0,1,0,1,10413,0.039473684210526314,0.0005936540710547711,0.015875139879190446,1
1,0,0,0,1,0,0,0,0,13813,0.08421052631578947,0.006478370015122412,0.002517482670884316,0
1,0,1,0,0,0,0,0,0,203739,0.07894736842105263,0.3270606171534493,0.014820818904400098,0
0,0,0,0,0,1,1,0,0,10069,0.02368421052631579,0.005391969354836499,0.017211344329165316,1
0,0,0,0,0,1,0,0,0,459202,0.06578947368421052,0.02210394841653402,0.022101529053329447,1
0,0,0,0,0,0,0,0,1,49012,0.10526315789473684,0.0043146174633010735,0.0388480946952985,1
0,0,0,0,1,0,0,0,0,2428,0.05263157894736842,0.006802480459458088,0.005138066690668807,1
0,0,0,0,0,0,1,0,0,673174,0.01576135,0.5876711896800163,0.02268339358089905,1
1,0,0,0,1,0,1,1,0,10775,0.0003289473684210526,0.00036661223695160693,0.01829445690404747,1
